sex.x,SampYear.x,lbin.x,n.x,sex.y,SampYear.y,lbin.y,n.y,ncomp,HSs
2,14,19,1,1,15,22,0,0,0
2,14,20,0,1,15,22,0,0,0
2,14,21,0,1,15,22,0,0,0
2,14,22,0,1,15,22,0,0,0
2,15,1,13,1,15,22,0,0,0
2,15,2,19,1,15,22,0,0,0
2,15,3,25,1,15,22,0,0,0
2,15,4,17,1,15,22,0,0,0
2,15,5,20,1,15,22,0,0,0
2,15,6,17,1,15,22,0,0,0
2,15,7,5,1,15,22,0,0,0
2,15,8,11,1,15,22,0,0,0
2,15,9,9,1,15,22,0,0,0
2,15,10,10,1,15,22,0,0,0
2,15,11,10,1,15,22,0,0,0
2,15,12,14,1,15,22,0,0,0
2,15,13,6,1,15,22,0,0,0
2,15,14,7,1,15,22,0,0,0
2,15,15,4,1,15,22,0,0,0
2,15,16,6,1,15,22,0,0,0
2,15,17,6,1,15,22,0,0,0
2,15,18,1,1,15,22,0,0,0
2,15,19,1,1,15,22,0,0,0
2,15,20,0,1,15,22,0,0,0
2,15,21,0,1,15,22,0,0,0
2,15,22,0,1,15,22,0,0,0
1,10,1,9,2,10,1,15,135,0
1,10,2,16,2,10,1,15,240,0
1,10,3,24,2,10,1,15,360,0
1,10,4,18,2,10,1,15,270,0
1,10,5,14,2,10,1,15,210,0
1,10,6,13,2,10,1,15,195,0
1,10,7,11,2,10,1,15,165,0
1,10,8,11,2,10,1,15,165,0
1,10,9,15,2,10,1,15,225,0
1,10,10,16,2,10,1,15,240,0
1,10,11,9,2,10,1,15,135,0
1,10,12,8,2,10,1,15,120,0
1,10,13,10,2,10,1,15,150,0
1,10,14,6,2,10,1,15,90,0
1,10,15,2,2,10,1,15,30,0
1,10,16,1,2,10,1,15,15,0
1,10,17,1,2,10,1,15,15,0
1,10,18,0,2,10,1,15,0,0
1,10,19,0,2,10,1,15,0,0
1,10,20,0,2,10,1,15,0,0
1,10,21,0,2,10,1,15,0,0
1,10,22,0,2,10,1,15,0,0
1,11,1,6,2,10,1,15,90,0
1,11,2,22,2,10,1,15,330,0
1,11,3,17,2,10,1,15,255,1
1,11,4,29,2,10,1,15,435,0
1,11,5,15,2,10,1,15,225,0
1,11,6,15,2,10,1,15,225,0
1,11,7,7,2,10,1,15,105,0
1,11,8,10,2,10,1,15,150,0
1,11,9,14,2,10,1,15,210,0
1,11,10,15,2,10,1,15,225,0
1,11,11,13,2,10,1,15,195,0
1,11,12,12,2,10,1,15,180,0
1,11,13,4,2,10,1,15,60,0
1,11,14,3,2,10,1,15,45,0
1,11,15,3,2,10,1,15,45,0
1,11,16,3,2,10,1,15,45,0
1,11,17,0,2,10,1,15,0,0
1,11,18,0,2,10,1,15,0,0
1,11,19,0,2,10,1,15,0,0
1,11,20,0,2,10,1,15,0,0
1,11,21,0,2,10,1,15,0,0
1,11,22,0,2,10,1,15,0,0
1,12,1,9,2,10,1,15,135,0
1,12,2,14,2,10,1,15,210,0
1,12,3,16,2,10,1,15,240,0
1,12,4,26,2,10,1,15,390,1
1,12,5,27,2,10,1,15,405,1
1,12,6,14,2,10,1,15,210,0
1,12,7,11,2,10,1,15,165,0
1,12,8,15,2,10,1,15,225,0
1,12,9,6,2,10,1,15,90,0
1,12,10,11,2,10,1,15,165,0
1,12,11,12,2,10,1,15,180,0
1,12,12,13,2,10,1,15,195,0
1,12,13,8,2,10,1,15,120,0
1,12,14,2,2,10,1,15,30,0
1,12,15,2,2,10,1,15,30,0
1,12,16,1,2,10,1,15,15,0
1,12,17,0,2,10,1,15,0,0
1,12,18,0,2,10,1,15,0,0
1,12,19,0,2,10,1,15,0,0
1,12,20,0,2,10,1,15,0,0
1,12,21,0,2,10,1,15,0,0
1,12,22,0,2,10,1,15,0,0
1,13,1,8,2,10,1,15,120,0
1,13,2,16,2,10,1,15,240,0
1,13,3,22,2,10,1,15,330,0
1,13,4,32,2,10,1,15,480,0
1,13,5,19,2,10,1,15,285,0
1,13,6,12,2,10,1,15,180,0
1,13,7,6,2,10,1,15,90,0
1,13,8,8,2,10,1,15,120,0
1,13,9,13,2,10,1,15,195,0
1,13,10,12,2,10,1,15,180,0
1,13,11,13,2,10,1,15,195,0
1,13,12,10,2,10,1,15,150,0
1,13,13,5,2,10,1,15,75,0
1,13,14,3,2,10,1,15,45,0
1,13,15,2,2,10,1,15,30,0
1,13,16,0,2,10,1,15,0,0
1,13,17,0,2,10,1,15,0,0
1,13,18,0,2,10,1,15,0,0
1,13,19,0,2,10,1,15,0,0
1,13,20,0,2,10,1,15,0,0
1,13,21,0,2,10,1,15,0,0
1,13,22,0,2,10,1,15,0,0
1,14,1,16,2,10,1,15,240,0
1,14,2,12,2,10,1,15,180,0
1,14,3,24,2,10,1,15,360,0
1,14,4,21,2,10,1,15,315,0
1,14,5,19,2,10,1,15,285,0
1,14,6,10,2,10,1,15,150,0
1,14,7,5,2,10,1,15,75,0
1,14,8,7,2,10,1,15,105,0
1,14,9,9,2,10,1,15,135,0
1,14,10,12,2,10,1,15,180,0
1,14,11,7,2,10,1,15,105,0
1,14,12,9,2,10,1,15,135,0
1,14,13,9,2,10,1,15,135,0
1,14,14,4,2,10,1,15,60,0
1,14,15,4,2,10,1,15,60,0
1,14,16,0,2,10,1,15,0,0
1,14,17,0,2,10,1,15,0,0
1,14,18,0,2,10,1,15,0,0
1,14,19,0,2,10,1,15,0,0
1,14,20,0,2,10,1,15,0,0
1,14,21,0,2,10,1,15,0,0
1,14,22,0,2,10,1,15,0,0
1,15,1,9,2,10,1,15,135,0
1,15,2,16,2,10,1,15,240,0
1,15,3,25,2,10,1,15,375,0
1,15,4,22,2,10,1,15,330,0
1,15,5,13,2,10,1,15,195,0
1,15,6,14,2,10,1,15,210,0
1,15,7,8,2,10,1,15,120,0
1,15,8,6,2,10,1,15,90,0
1,15,9,12,2,10,1,15,180,0
1,15,10,20,2,10,1,15,300,0
1,15,11,11,2,10,1,15,165,0
1,15,12,9,2,10,1,15,135,0
1,15,13,9,2,10,1,15,135,0
1,15,14,1,2,10,1,15,15,0
1,15,15,3,2,10,1,15,45,0
1,15,16,1,2,10,1,15,15,0
1,15,17,1,2,10,1,15,15,0
1,15,18,0,2,10,1,15,0,0
1,15,19,0,2,10,1,15,0,0
1,15,20,0,2,10,1,15,0,0
1,15,21,0,2,10,1,15,0,0
1,15,22,0,2,10,1,15,0,0
2,10,1,15,2,10,1,15,105,0
2,10,2,11,2,10,1,15,165,0
2,10,3,18,2,10,1,15,270,0
2,10,4,18,2,10,1,15,270,0
2,10,5,21,2,10,1,15,315,0
2,10,6,14,2,10,1,15,210,0
2,10,7,2,2,10,1,15,30,0
2,10,8,6,2,10,1,15,90,0
2,10,9,8,2,10,1,15,120,0
2,10,10,7,2,10,1,15,105,0
2,10,11,11,2,10,1,15,165,0
2,10,12,14,2,10,1,15,210,0
2,10,13,6,2,10,1,15,90,0
2,10,14,10,2,10,1,15,150,0
2,10,15,2,2,10,1,15,30,0
2,10,16,4,2,10,1,15,60,0
2,10,17,4,2,10,1,15,60,0
2,10,18,5,2,10,1,15,75,0
2,10,19,1,2,10,1,15,15,0
2,10,20,2,2,10,1,15,30,0
2,10,21,2,2,10,1,15,30,0
2,10,22,1,2,10,1,15,15,0
2,11,1,15,2,10,1,15,225,0
2,11,2,14,2,10,1,15,210,0
2,11,3,20,2,10,1,15,300,0
2,11,4,23,2,10,1,15,345,0
2,11,5,23,2,10,1,15,345,0
2,11,6,9,2,10,1,15,135,0
2,11,7,7,2,10,1,15,105,0
2,11,8,6,2,10,1,15,90,0
2,11,9,10,2,10,1,15,150,0
2,11,10,9,2,10,1,15,135,0
2,11,11,6,2,10,1,15,90,0
2,11,12,12,2,10,1,15,180,0
2,11,13,11,2,10,1,15,165,0
2,11,14,7,2,10,1,15,105,0
2,11,15,10,2,10,1,15,150,0
2,11,16,8,2,10,1,15,120,0
2,11,17,5,2,10,1,15,75,0
2,11,18,2,2,10,1,15,30,0
2,11,19,6,2,10,1,15,90,0
2,11,20,0,2,10,1,15,0,0
2,11,21,0,2,10,1,15,0,0
2,11,22,1,2,10,1,15,15,0
2,12,1,15,2,10,1,15,225,0
2,12,2,16,2,10,1,15,240,0
2,12,3,21,2,10,1,15,315,0
2,12,4,12,2,10,1,15,180,0
2,12,5,21,2,10,1,15,315,0
2,12,6,13,2,10,1,15,195,0
2,12,7,5,2,10,1,15,75,0
2,12,8,4,2,10,1,15,60,0
2,12,9,12,2,10,1,15,180,0
2,12,10,12,2,10,1,15,180,0
2,12,11,7,2,10,1,15,105,0
2,12,12,10,2,10,1,15,150,0
2,12,13,5,2,10,1,15,75,0
2,12,14,3,2,10,1,15,45,0
2,12,15,7,2,10,1,15,105,0
2,12,16,6,2,10,1,15,90,0
2,12,17,3,2,10,1,15,45,0
2,12,18,2,2,10,1,15,30,0
2,12,19,4,2,10,1,15,60,0
2,12,20,4,2,10,1,15,60,0
2,12,21,1,2,10,1,15,15,0
2,12,22,1,2,10,1,15,15,0
2,13,1,16,2,10,1,15,240,0
2,13,2,6,2,10,1,15,90,0
2,13,3,19,2,10,1,15,285,0
2,13,4,22,2,10,1,15,330,0
2,13,5,24,2,10,1,15,360,0
2,13,6,13,2,10,1,15,195,0
2,13,7,5,2,10,1,15,75,0
2,13,8,6,2,10,1,15,90,0
2,13,9,7,2,10,1,15,105,0
2,13,10,11,2,10,1,15,165,0
2,13,11,11,2,10,1,15,165,0
2,13,12,9,2,10,1,15,135,0
2,13,13,5,2,10,1,15,75,0
2,13,14,2,2,10,1,15,30,0
2,13,15,5,2,10,1,15,75,0
2,13,16,5,2,10,1,15,75,0
2,13,17,5,2,10,1,15,75,0
2,13,18,3,2,10,1,15,45,0
2,13,19,1,2,10,1,15,15,0
2,13,20,0,2,10,1,15,0,0
2,13,21,0,2,10,1,15,0,0
2,13,22,0,2,10,1,15,0,0
2,14,1,18,2,10,1,15,270,0
2,14,2,11,2,10,1,15,165,0
2,14,3,28,2,10,1,15,420,0
2,14,4,10,2,10,1,15,150,0
2,14,5,28,2,10,1,15,420,0
2,14,6,14,2,10,1,15,210,0
2,14,7,10,2,10,1,15,150,0
2,14,8,6,2,10,1,15,90,0
2,14,9,7,2,10,1,15,105,0
2,14,10,8,2,10,1,15,120,0
2,14,11,9,2,10,1,15,135,0
2,14,12,10,2,10,1,15,150,0
2,14,13,7,2,10,1,15,105,0
2,14,14,10,2,10,1,15,150,0
2,14,15,4,2,10,1,15,60,0
2,14,16,2,2,10,1,15,30,0
2,14,17,2,2,10,1,15,30,0
2,14,18,2,2,10,1,15,30,0
2,14,19,1,2,10,1,15,15,0
2,14,20,0,2,10,1,15,0,0
2,14,21,0,2,10,1,15,0,0
2,14,22,0,2,10,1,15,0,0
2,15,1,13,2,10,1,15,195,0
2,15,2,19,2,10,1,15,285,0
2,15,3,25,2,10,1,15,375,0
2,15,4,17,2,10,1,15,255,0
2,15,5,20,2,10,1,15,300,1
2,15,6,17,2,10,1,15,255,0
2,15,7,5,2,10,1,15,75,0
2,15,8,11,2,10,1,15,165,0
2,15,9,9,2,10,1,15,135,0
2,15,10,10,2,10,1,15,150,0
2,15,11,10,2,10,1,15,150,0
2,15,12,14,2,10,1,15,210,0
2,15,13,6,2,10,1,15,90,0
2,15,14,7,2,10,1,15,105,1
2,15,15,4,2,10,1,15,60,0
2,15,16,6,2,10,1,15,90,0
2,15,17,6,2,10,1,15,90,0
2,15,18,1,2,10,1,15,15,0
2,15,19,1,2,10,1,15,15,0
2,15,20,0,2,10,1,15,0,0
2,15,21,0,2,10,1,15,0,0
2,15,22,0,2,10,1,15,0,0
1,10,1,9,2,10,2,11,99,0
1,10,2,16,2,10,2,11,176,0
1,10,3,24,2,10,2,11,264,0
1,10,4,18,2,10,2,11,198,0
1,10,5,14,2,10,2,11,154,0
1,10,6,13,2,10,2,11,143,0
1,10,7,11,2,10,2,11,121,0
1,10,8,11,2,10,2,11,121,0
1,10,9,15,2,10,2,11,165,0
1,10,10,16,2,10,2,11,176,0
1,10,11,9,2,10,2,11,99,0
1,10,12,8,2,10,2,11,88,0
1,10,13,10,2,10,2,11,110,0
1,10,14,6,2,10,2,11,66,0
1,10,15,2,2,10,2,11,22,0
1,10,16,1,2,10,2,11,11,0
1,10,17,1,2,10,2,11,11,0
1,10,18,0,2,10,2,11,0,0
1,10,19,0,2,10,2,11,0,0
1,10,20,0,2,10,2,11,0,0
1,10,21,0,2,10,2,11,0,0
1,10,22,0,2,10,2,11,0,0
1,11,1,6,2,10,2,11,66,0
1,11,2,22,2,10,2,11,242,0
1,11,3,17,2,10,2,11,187,0
1,11,4,29,2,10,2,11,319,0
1,11,5,15,2,10,2,11,165,0
1,11,6,15,2,10,2,11,165,0
1,11,7,7,2,10,2,11,77,0
1,11,8,10,2,10,2,11,110,0
1,11,9,14,2,10,2,11,154,0
1,11,10,15,2,10,2,11,165,0
1,11,11,13,2,10,2,11,143,0
1,11,12,12,2,10,2,11,132,0
1,11,13,4,2,10,2,11,44,0
1,11,14,3,2,10,2,11,33,0
1,11,15,3,2,10,2,11,33,0
1,11,16,3,2,10,2,11,33,0
1,11,17,0,2,10,2,11,0,0
1,11,18,0,2,10,2,11,0,0
1,11,19,0,2,10,2,11,0,0
1,11,20,0,2,10,2,11,0,0
1,11,21,0,2,10,2,11,0,0
1,11,22,0,2,10,2,11,0,0
1,12,1,9,2,10,2,11,99,0
1,12,2,14,2,10,2,11,154,0
1,12,3,16,2,10,2,11,176,0
1,12,4,26,2,10,2,11,286,0
1,12,5,27,2,10,2,11,297,0
1,12,6,14,2,10,2,11,154,0
1,12,7,11,2,10,2,11,121,0
1,12,8,15,2,10,2,11,165,0
1,12,9,6,2,10,2,11,66,0
1,12,10,11,2,10,2,11,121,0
1,12,11,12,2,10,2,11,132,0
1,12,12,13,2,10,2,11,143,0
1,12,13,8,2,10,2,11,88,0
1,12,14,2,2,10,2,11,22,0
1,12,15,2,2,10,2,11,22,0
1,12,16,1,2,10,2,11,11,0
1,12,17,0,2,10,2,11,0,0
1,12,18,0,2,10,2,11,0,0
1,12,19,0,2,10,2,11,0,0
1,12,20,0,2,10,2,11,0,0
1,12,21,0,2,10,2,11,0,0
1,12,22,0,2,10,2,11,0,0
1,13,1,8,2,10,2,11,88,0
1,13,2,16,2,10,2,11,176,0
1,13,3,22,2,10,2,11,242,0
1,13,4,32,2,10,2,11,352,0
1,13,5,19,2,10,2,11,209,0
1,13,6,12,2,10,2,11,132,0
1,13,7,6,2,10,2,11,66,0
1,13,8,8,2,10,2,11,88,0
1,13,9,13,2,10,2,11,143,0
1,13,10,12,2,10,2,11,132,0
1,13,11,13,2,10,2,11,143,0
1,13,12,10,2,10,2,11,110,1
1,13,13,5,2,10,2,11,55,0
1,13,14,3,2,10,2,11,33,0
1,13,15,2,2,10,2,11,22,0
1,13,16,0,2,10,2,11,0,0
1,13,17,0,2,10,2,11,0,0
1,13,18,0,2,10,2,11,0,0
1,13,19,0,2,10,2,11,0,0
1,13,20,0,2,10,2,11,0,0
1,13,21,0,2,10,2,11,0,0
1,13,22,0,2,10,2,11,0,0
1,14,1,16,2,10,2,11,176,0
1,14,2,12,2,10,2,11,132,0
1,14,3,24,2,10,2,11,264,0
1,14,4,21,2,10,2,11,231,1
1,14,5,19,2,10,2,11,209,0
1,14,6,10,2,10,2,11,110,0
1,14,7,5,2,10,2,11,55,0
1,14,8,7,2,10,2,11,77,0
1,14,9,9,2,10,2,11,99,0
1,14,10,12,2,10,2,11,132,0
1,14,11,7,2,10,2,11,77,0
1,14,12,9,2,10,2,11,99,0
1,14,13,9,2,10,2,11,99,0
1,14,14,4,2,10,2,11,44,0
1,14,15,4,2,10,2,11,44,0
1,14,16,0,2,10,2,11,0,0
1,14,17,0,2,10,2,11,0,0
1,14,18,0,2,10,2,11,0,0
1,14,19,0,2,10,2,11,0,0
1,14,20,0,2,10,2,11,0,0
1,14,21,0,2,10,2,11,0,0
1,14,22,0,2,10,2,11,0,0
1,15,1,9,2,10,2,11,99,0
1,15,2,16,2,10,2,11,176,0
1,15,3,25,2,10,2,11,275,0
1,15,4,22,2,10,2,11,242,0
1,15,5,13,2,10,2,11,143,0
1,15,6,14,2,10,2,11,154,0
1,15,7,8,2,10,2,11,88,0
1,15,8,6,2,10,2,11,66,0
1,15,9,12,2,10,2,11,132,0
1,15,10,20,2,10,2,11,220,0
1,15,11,11,2,10,2,11,121,0
1,15,12,9,2,10,2,11,99,0
1,15,13,9,2,10,2,11,99,1
1,15,14,1,2,10,2,11,11,0
1,15,15,3,2,10,2,11,33,0
1,15,16,1,2,10,2,11,11,0
1,15,17,1,2,10,2,11,11,0
1,15,18,0,2,10,2,11,0,0
1,15,19,0,2,10,2,11,0,0
1,15,20,0,2,10,2,11,0,0
1,15,21,0,2,10,2,11,0,0
1,15,22,0,2,10,2,11,0,0
2,10,1,15,2,10,2,11,165,0
2,10,2,11,2,10,2,11,55,0
2,10,3,18,2,10,2,11,198,0
2,10,4,18,2,10,2,11,198,2
2,10,5,21,2,10,2,11,231,0
2,10,6,14,2,10,2,11,154,0
2,10,7,2,2,10,2,11,22,0
2,10,8,6,2,10,2,11,66,1
2,10,9,8,2,10,2,11,88,0
2,10,10,7,2,10,2,11,77,0
2,10,11,11,2,10,2,11,121,0
2,10,12,14,2,10,2,11,154,0
2,10,13,6,2,10,2,11,66,0
2,10,14,10,2,10,2,11,110,0
2,10,15,2,2,10,2,11,22,0
2,10,16,4,2,10,2,11,44,0
2,10,17,4,2,10,2,11,44,0
2,10,18,5,2,10,2,11,55,0
2,10,19,1,2,10,2,11,11,0
2,10,20,2,2,10,2,11,22,0
2,10,21,2,2,10,2,11,22,0
2,10,22,1,2,10,2,11,11,0
2,11,1,15,2,10,2,11,165,0
2,11,2,14,2,10,2,11,154,0
2,11,3,20,2,10,2,11,220,0
2,11,4,23,2,10,2,11,253,0
2,11,5,23,2,10,2,11,253,0
2,11,6,9,2,10,2,11,99,0
2,11,7,7,2,10,2,11,77,0
2,11,8,6,2,10,2,11,66,0
2,11,9,10,2,10,2,11,110,0
2,11,10,9,2,10,2,11,99,0
2,11,11,6,2,10,2,11,66,0
2,11,12,12,2,10,2,11,132,0
2,11,13,11,2,10,2,11,121,0
2,11,14,7,2,10,2,11,77,0
2,11,15,10,2,10,2,11,110,0
2,11,16,8,2,10,2,11,88,0
2,11,17,5,2,10,2,11,55,0
2,11,18,2,2,10,2,11,22,0
2,11,19,6,2,10,2,11,66,0
2,11,20,0,2,10,2,11,0,0
2,11,21,0,2,10,2,11,0,0
2,11,22,1,2,10,2,11,11,0
2,12,1,15,2,10,2,11,165,0
2,12,2,16,2,10,2,11,176,0
2,12,3,21,2,10,2,11,231,0
2,12,4,12,2,10,2,11,132,0
2,12,5,21,2,10,2,11,231,0
2,12,6,13,2,10,2,11,143,0
2,12,7,5,2,10,2,11,55,0
2,12,8,4,2,10,2,11,44,0
2,12,9,12,2,10,2,11,132,0
2,12,10,12,2,10,2,11,132,0
2,12,11,7,2,10,2,11,77,0
2,12,12,10,2,10,2,11,110,0
2,12,13,5,2,10,2,11,55,0
2,12,14,3,2,10,2,11,33,0
2,12,15,7,2,10,2,11,77,0
2,12,16,6,2,10,2,11,66,0
2,12,17,3,2,10,2,11,33,0
2,12,18,2,2,10,2,11,22,0
2,12,19,4,2,10,2,11,44,0
2,12,20,4,2,10,2,11,44,0
2,12,21,1,2,10,2,11,11,0
2,12,22,1,2,10,2,11,11,0
2,13,1,16,2,10,2,11,176,0
2,13,2,6,2,10,2,11,66,0
2,13,3,19,2,10,2,11,209,1
2,13,4,22,2,10,2,11,242,0
2,13,5,24,2,10,2,11,264,0
2,13,6,13,2,10,2,11,143,0
2,13,7,5,2,10,2,11,55,0
2,13,8,6,2,10,2,11,66,0
2,13,9,7,2,10,2,11,77,0
2,13,10,11,2,10,2,11,121,0
2,13,11,11,2,10,2,11,121,0
2,13,12,9,2,10,2,11,99,0
2,13,13,5,2,10,2,11,55,0
2,13,14,2,2,10,2,11,22,0
2,13,15,5,2,10,2,11,55,0
2,13,16,5,2,10,2,11,55,0
2,13,17,5,2,10,2,11,55,0
2,13,18,3,2,10,2,11,33,0
2,13,19,1,2,10,2,11,11,0
2,13,20,0,2,10,2,11,0,0
2,13,21,0,2,10,2,11,0,0
2,13,22,0,2,10,2,11,0,0
2,14,1,18,2,10,2,11,198,0
2,14,2,11,2,10,2,11,121,0
2,14,3,28,2,10,2,11,308,0
2,14,4,10,2,10,2,11,110,0
2,14,5,28,2,10,2,11,308,0
2,14,6,14,2,10,2,11,154,0
2,14,7,10,2,10,2,11,110,0
2,14,8,6,2,10,2,11,66,0
2,14,9,7,2,10,2,11,77,0
2,14,10,8,2,10,2,11,88,0
2,14,11,9,2,10,2,11,99,2
2,14,12,10,2,10,2,11,110,0
2,14,13,7,2,10,2,11,77,0
2,14,14,10,2,10,2,11,110,0
2,14,15,4,2,10,2,11,44,0
2,14,16,2,2,10,2,11,22,0
2,14,17,2,2,10,2,11,22,0
2,14,18,2,2,10,2,11,22,0
2,14,19,1,2,10,2,11,11,0
2,14,20,0,2,10,2,11,0,0
2,14,21,0,2,10,2,11,0,0
2,14,22,0,2,10,2,11,0,0
2,15,1,13,2,10,2,11,143,0
2,15,2,19,2,10,2,11,209,0
2,15,3,25,2,10,2,11,275,0
2,15,4,17,2,10,2,11,187,0
2,15,5,20,2,10,2,11,220,0
2,15,6,17,2,10,2,11,187,0
2,15,7,5,2,10,2,11,55,0
2,15,8,11,2,10,2,11,121,0
2,15,9,9,2,10,2,11,99,0
2,15,10,10,2,10,2,11,110,0
2,15,11,10,2,10,2,11,110,0
2,15,12,14,2,10,2,11,154,0
2,15,13,6,2,10,2,11,66,0
2,15,14,7,2,10,2,11,77,0
2,15,15,4,2,10,2,11,44,0
2,15,16,6,2,10,2,11,66,0
2,15,17,6,2,10,2,11,66,0
2,15,18,1,2,10,2,11,11,0
2,15,19,1,2,10,2,11,11,0
2,15,20,0,2,10,2,11,0,0
2,15,21,0,2,10,2,11,0,0
2,15,22,0,2,10,2,11,0,0
1,10,1,9,2,10,3,18,162,0
1,10,2,16,2,10,3,18,288,0
1,10,3,24,2,10,3,18,432,0
1,10,4,18,2,10,3,18,324,0
1,10,5,14,2,10,3,18,252,0
1,10,6,13,2,10,3,18,234,0
1,10,7,11,2,10,3,18,198,0
1,10,8,11,2,10,3,18,198,1
1,10,9,15,2,10,3,18,270,0
1,10,10,16,2,10,3,18,288,0
1,10,11,9,2,10,3,18,162,0
1,10,12,8,2,10,3,18,144,0
1,10,13,10,2,10,3,18,180,0
1,10,14,6,2,10,3,18,108,0
1,10,15,2,2,10,3,18,36,0
1,10,16,1,2,10,3,18,18,0
1,10,17,1,2,10,3,18,18,0
1,10,18,0,2,10,3,18,0,0
1,10,19,0,2,10,3,18,0,0
1,10,20,0,2,10,3,18,0,0
1,10,21,0,2,10,3,18,0,0
1,10,22,0,2,10,3,18,0,0
1,11,1,6,2,10,3,18,108,0
1,11,2,22,2,10,3,18,396,0
1,11,3,17,2,10,3,18,306,0
1,11,4,29,2,10,3,18,522,0
1,11,5,15,2,10,3,18,270,0
1,11,6,15,2,10,3,18,270,0
1,11,7,7,2,10,3,18,126,0
1,11,8,10,2,10,3,18,180,0
1,11,9,14,2,10,3,18,252,0
1,11,10,15,2,10,3,18,270,0
1,11,11,13,2,10,3,18,234,0
1,11,12,12,2,10,3,18,216,0
1,11,13,4,2,10,3,18,72,0
1,11,14,3,2,10,3,18,54,0
1,11,15,3,2,10,3,18,54,0
1,11,16,3,2,10,3,18,54,0
1,11,17,0,2,10,3,18,0,0
1,11,18,0,2,10,3,18,0,0
1,11,19,0,2,10,3,18,0,0
1,11,20,0,2,10,3,18,0,0
1,11,21,0,2,10,3,18,0,0
1,11,22,0,2,10,3,18,0,0
1,12,1,9,2,10,3,18,162,0
1,12,2,14,2,10,3,18,252,0
1,12,3,16,2,10,3,18,288,0
1,12,4,26,2,10,3,18,468,0
1,12,5,27,2,10,3,18,486,0
1,12,6,14,2,10,3,18,252,1
1,12,7,11,2,10,3,18,198,0
1,12,8,15,2,10,3,18,270,0
1,12,9,6,2,10,3,18,108,0
1,12,10,11,2,10,3,18,198,0
1,12,11,12,2,10,3,18,216,0
1,12,12,13,2,10,3,18,234,0
1,12,13,8,2,10,3,18,144,0
1,12,14,2,2,10,3,18,36,0
1,12,15,2,2,10,3,18,36,0
1,12,16,1,2,10,3,18,18,0
1,12,17,0,2,10,3,18,0,0
1,12,18,0,2,10,3,18,0,0
1,12,19,0,2,10,3,18,0,0
1,12,20,0,2,10,3,18,0,0
1,12,21,0,2,10,3,18,0,0
1,12,22,0,2,10,3,18,0,0
1,13,1,8,2,10,3,18,144,0
1,13,2,16,2,10,3,18,288,0
1,13,3,22,2,10,3,18,396,0
1,13,4,32,2,10,3,18,576,0
1,13,5,19,2,10,3,18,342,1
1,13,6,12,2,10,3,18,216,0
1,13,7,6,2,10,3,18,108,0
1,13,8,8,2,10,3,18,144,0
1,13,9,13,2,10,3,18,234,0
1,13,10,12,2,10,3,18,216,0
1,13,11,13,2,10,3,18,234,0
1,13,12,10,2,10,3,18,180,0
1,13,13,5,2,10,3,18,90,0
1,13,14,3,2,10,3,18,54,0
1,13,15,2,2,10,3,18,36,0
1,13,16,0,2,10,3,18,0,0
1,13,17,0,2,10,3,18,0,0
1,13,18,0,2,10,3,18,0,0
1,13,19,0,2,10,3,18,0,0
1,13,20,0,2,10,3,18,0,0
1,13,21,0,2,10,3,18,0,0
1,13,22,0,2,10,3,18,0,0
1,14,1,16,2,10,3,18,288,0
1,14,2,12,2,10,3,18,216,0
1,14,3,24,2,10,3,18,432,0
1,14,4,21,2,10,3,18,378,0
1,14,5,19,2,10,3,18,342,0
1,14,6,10,2,10,3,18,180,1
1,14,7,5,2,10,3,18,90,0
1,14,8,7,2,10,3,18,126,0
1,14,9,9,2,10,3,18,162,0
1,14,10,12,2,10,3,18,216,0
1,14,11,7,2,10,3,18,126,0
1,14,12,9,2,10,3,18,162,0
1,14,13,9,2,10,3,18,162,0
1,14,14,4,2,10,3,18,72,0
1,14,15,4,2,10,3,18,72,0
1,14,16,0,2,10,3,18,0,0
1,14,17,0,2,10,3,18,0,0
1,14,18,0,2,10,3,18,0,0
1,14,19,0,2,10,3,18,0,0
1,14,20,0,2,10,3,18,0,0
1,14,21,0,2,10,3,18,0,0
1,14,22,0,2,10,3,18,0,0
1,15,1,9,2,10,3,18,162,0
1,15,2,16,2,10,3,18,288,0
1,15,3,25,2,10,3,18,450,0
1,15,4,22,2,10,3,18,396,0
1,15,5,13,2,10,3,18,234,0
1,15,6,14,2,10,3,18,252,0
1,15,7,8,2,10,3,18,144,0
1,15,8,6,2,10,3,18,108,0
1,15,9,12,2,10,3,18,216,0
1,15,10,20,2,10,3,18,360,0
1,15,11,11,2,10,3,18,198,0
1,15,12,9,2,10,3,18,162,0
1,15,13,9,2,10,3,18,162,0
1,15,14,1,2,10,3,18,18,0
1,15,15,3,2,10,3,18,54,0
1,15,16,1,2,10,3,18,18,0
1,15,17,1,2,10,3,18,18,0
1,15,18,0,2,10,3,18,0,0
1,15,19,0,2,10,3,18,0,0
1,15,20,0,2,10,3,18,0,0
1,15,21,0,2,10,3,18,0,0
1,15,22,0,2,10,3,18,0,0
2,10,1,15,2,10,3,18,270,0
2,10,2,11,2,10,3,18,198,0
2,10,3,18,2,10,3,18,153,0
2,10,4,18,2,10,3,18,324,0
2,10,5,21,2,10,3,18,378,0
2,10,6,14,2,10,3,18,252,0
2,10,7,2,2,10,3,18,36,0
2,10,8,6,2,10,3,18,108,0
2,10,9,8,2,10,3,18,144,0
2,10,10,7,2,10,3,18,126,0
2,10,11,11,2,10,3,18,198,0
