sex.x,SampYear.x,lbin.x,n.x,sex.y,SampYear.y,lbin.y,n.y,ncomp,POP,SOPs
1,14,10,33,1,10,8,43,1419,0,0
2,14,10,31,1,10,8,43,1333,0,0
1,15,10,39,1,10,8,43,1677,0,0
2,15,10,28,1,10,8,43,1204,0,0
1,10,1,42,2,10,8,30,1260,0,0
2,10,1,26,2,10,8,30,780,0,1
1,11,1,32,2,10,8,30,960,0,0
2,11,1,33,2,10,8,30,990,0,0
1,12,1,34,2,10,8,30,1020,0,0
2,12,1,25,2,10,8,30,750,0,0
1,13,1,25,2,10,8,30,750,0,0
2,13,1,33,2,10,8,30,990,0,0
1,14,1,27,2,10,8,30,810,0,0
2,14,1,41,2,10,8,30,1230,0,0
1,15,1,26,2,10,8,30,780,0,0
2,15,1,31,2,10,8,30,930,0,0
1,10,2,30,2,10,8,30,900,0,0
2,10,2,33,2,10,8,30,990,0,0
1,11,2,35,2,10,8,30,1050,0,0
2,11,2,43,2,10,8,30,1290,0,0
1,12,2,31,2,10,8,30,930,0,0
2,12,2,41,2,10,8,30,1230,0,0
1,13,2,30,2,10,8,30,900,0,0
2,13,2,43,2,10,8,30,1290,0,0
1,14,2,24,2,10,8,30,720,0,0
2,14,2,22,2,10,8,30,660,0,0
1,15,2,29,2,10,8,30,870,0,0
2,15,2,34,2,10,8,30,1020,0,0
1,10,3,24,2,10,8,30,720,0,0
2,10,3,27,2,10,8,30,810,0,0
1,11,3,29,2,10,8,30,870,0,0
2,11,3,29,2,10,8,30,870,0,0
1,12,3,29,2,10,8,30,870,0,0
2,12,3,27,2,10,8,30,810,0,0
1,13,3,29,2,10,8,30,870,0,0
2,13,3,38,2,10,8,30,1140,0,0
1,14,3,37,2,10,8,30,1110,0,0
2,14,3,37,2,10,8,30,1110,0,0
1,15,3,15,2,10,8,30,450,0,0
2,15,3,19,2,10,8,30,570,0,0
1,10,4,35,2,10,8,30,1050,0,0
2,10,4,26,2,10,8,30,780,0,0
1,11,4,25,2,10,8,30,750,0,0
2,11,4,22,2,10,8,30,660,0,0
1,12,4,31,2,10,8,30,930,0,0
2,12,4,24,2,10,8,30,720,0,0
1,13,4,27,2,10,8,30,810,0,0
2,13,4,42,2,10,8,30,1260,0,0
1,14,4,41,2,10,8,30,1230,0,0
2,14,4,44,2,10,8,30,1320,0,0
1,15,4,30,2,10,8,30,900,0,0
2,15,4,33,2,10,8,30,990,0,0
1,10,5,22,2,10,8,30,660,0,0
2,10,5,40,2,10,8,30,1200,0,0
1,11,5,30,2,10,8,30,900,0,0
2,11,5,31,2,10,8,30,930,0,0
1,12,5,29,2,10,8,30,870,0,0
2,12,5,25,2,10,8,30,750,0,0
1,13,5,39,2,10,8,30,1170,0,0
2,13,5,37,2,10,8,30,1110,0,0
1,14,5,42,2,10,8,30,1260,0,0
2,14,5,38,2,10,8,30,1140,0,0
1,15,5,20,2,10,8,30,600,0,0
2,15,5,27,2,10,8,30,810,0,0
1,10,6,23,2,10,8,30,690,0,0
2,10,6,30,2,10,8,30,900,0,0
1,11,6,36,2,10,8,30,1080,0,1
2,11,6,32,2,10,8,30,960,0,0
1,12,6,38,2,10,8,30,1140,0,0
2,12,6,22,2,10,8,30,660,0,0
1,13,6,28,2,10,8,30,840,0,0
2,13,6,30,2,10,8,30,900,0,0
1,14,6,30,2,10,8,30,900,0,0
2,14,6,28,2,10,8,30,840,0,0
1,15,6,29,2,10,8,30,870,0,0
2,15,6,24,2,10,8,30,720,0,0
1,10,7,37,2,10,8,30,1110,0,0
2,10,7,33,2,10,8,30,990,0,0
1,11,7,27,2,10,8,30,810,0,0
2,11,7,28,2,10,8,30,840,0,0
1,12,7,25,2,10,8,30,750,0,0
2,12,7,30,2,10,8,30,900,0,0
1,13,7,35,2,10,8,30,1050,0,0
2,13,7,28,2,10,8,30,840,0,0
1,14,7,30,2,10,8,30,900,0,0
2,14,7,21,2,10,8,30,630,0,0
1,15,7,29,2,10,8,30,870,0,0
2,15,7,22,2,10,8,30,660,0,0
1,10,8,43,2,10,8,30,1290,0,0
2,10,8,30,2,10,8,30,435,0,0
1,11,8,45,2,10,8,30,1350,0,1
2,11,8,27,2,10,8,30,810,0,0
1,12,8,32,2,10,8,30,960,0,0
2,12,8,35,2,10,8,30,1050,0,0
1,13,8,34,2,10,8,30,1020,0,0
2,13,8,43,2,10,8,30,1290,0,0
1,14,8,30,2,10,8,30,900,0,0
2,14,8,24,2,10,8,30,720,0,0
1,15,8,31,2,10,8,30,930,0,0
2,15,8,36,2,10,8,30,1080,0,0
1,10,9,35,2,10,8,30,1050,0,0
2,10,9,23,2,10,8,30,690,0,0
1,11,9,35,2,10,8,30,1050,0,1
2,11,9,37,2,10,8,30,1110,0,0
1,12,9,40,2,10,8,30,1200,0,0
2,12,9,28,2,10,8,30,840,0,1
1,13,9,35,2,10,8,30,1050,0,0
2,13,9,33,2,10,8,30,990,0,0
1,14,9,26,2,10,8,30,780,0,1
2,14,9,28,2,10,8,30,840,0,0
1,15,9,27,2,10,8,30,810,0,0
2,15,9,32,2,10,8,30,960,0,0
1,10,10,42,2,10,8,30,1260,0,0
2,10,10,33,2,10,8,30,990,0,0
1,11,10,36,2,10,8,30,1080,0,0
2,11,10,34,2,10,8,30,1020,0,0
1,12,10,38,2,10,8,30,1140,0,0
2,12,10,21,2,10,8,30,630,0,0
1,13,10,36,2,10,8,30,1080,0,0
2,13,10,29,2,10,8,30,870,0,0
1,14,10,33,2,10,8,30,990,0,0
2,14,10,31,2,10,8,30,930,0,0
1,15,10,39,2,10,8,30,1170,0,0
2,15,10,28,2,10,8,30,840,0,0
1,10,1,42,1,11,8,45,1890,0,0
2,10,1,26,1,11,8,45,1170,0,0
1,11,1,32,1,11,8,45,1440,0,0
2,11,1,33,1,11,8,45,1485,0,0
1,12,1,34,1,11,8,45,1530,0,1
2,12,1,25,1,11,8,45,1125,0,0
1,13,1,25,1,11,8,45,1125,0,0
2,13,1,33,1,11,8,45,1485,0,1
1,14,1,27,1,11,8,45,1215,0,0
2,14,1,41,1,11,8,45,1845,0,0
1,15,1,26,1,11,8,45,1170,0,0
2,15,1,31,1,11,8,45,1395,0,0
1,10,2,30,1,11,8,45,1350,0,0
2,10,2,33,1,11,8,45,1485,0,0
1,11,2,35,1,11,8,45,1575,0,0
2,11,2,43,1,11,8,45,1935,0,0
1,12,2,31,1,11,8,45,1395,0,0
2,12,2,41,1,11,8,45,1845,0,0
1,13,2,30,1,11,8,45,1350,0,0
2,13,2,43,1,11,8,45,1935,0,0
1,14,2,24,1,11,8,45,1080,0,0
2,14,2,22,1,11,8,45,990,0,0
1,15,2,29,1,11,8,45,1305,0,1
2,15,2,34,1,11,8,45,1530,0,0
1,10,3,24,1,11,8,45,1080,0,0
2,10,3,27,1,11,8,45,1215,0,0
1,11,3,29,1,11,8,45,1305,0,0
2,11,3,29,1,11,8,45,1305,0,0
1,12,3,29,1,11,8,45,1305,0,0
2,12,3,27,1,11,8,45,1215,0,0
1,13,3,29,1,11,8,45,1305,0,0
2,13,3,38,1,11,8,45,1710,0,0
1,14,3,37,1,11,8,45,1665,0,1
2,14,3,37,1,11,8,45,1665,0,0
1,15,3,15,1,11,8,45,675,0,1
2,15,3,19,1,11,8,45,855,0,0
1,10,4,35,1,11,8,45,1575,0,0
2,10,4,26,1,11,8,45,1170,0,0
1,11,4,25,1,11,8,45,1125,0,0
2,11,4,22,1,11,8,45,990,0,0
1,12,4,31,1,11,8,45,1395,0,0
2,12,4,24,1,11,8,45,1080,0,0
1,13,4,27,1,11,8,45,1215,0,0
2,13,4,42,1,11,8,45,1890,0,0
1,14,4,41,1,11,8,45,1845,0,0
2,14,4,44,1,11,8,45,1980,0,0
1,15,4,30,1,11,8,45,1350,0,0
2,15,4,33,1,11,8,45,1485,0,0
1,10,5,22,1,11,8,45,990,0,0
2,10,5,40,1,11,8,45,1800,0,0
1,11,5,30,1,11,8,45,1350,0,0
2,11,5,31,1,11,8,45,1395,0,0
1,12,5,29,1,11,8,45,1305,0,0
2,12,5,25,1,11,8,45,1125,0,0
1,13,5,39,1,11,8,45,1755,0,0
2,13,5,37,1,11,8,45,1665,0,0
1,14,5,42,1,11,8,45,1890,0,1
2,14,5,38,1,11,8,45,1710,0,0
1,15,5,20,1,11,8,45,900,0,0
2,15,5,27,1,11,8,45,1215,0,0
1,10,6,23,1,11,8,45,1035,0,0
2,10,6,30,1,11,8,45,1350,0,0
1,11,6,36,1,11,8,45,1620,0,0
2,11,6,32,1,11,8,45,1440,0,0
1,12,6,38,1,11,8,45,1710,0,0
2,12,6,22,1,11,8,45,990,0,0
1,13,6,28,1,11,8,45,1260,0,0
2,13,6,30,1,11,8,45,1350,0,1
1,14,6,30,1,11,8,45,1350,0,2
2,14,6,28,1,11,8,45,1260,0,0
1,15,6,29,1,11,8,45,1305,0,0
2,15,6,24,1,11,8,45,1080,0,0
1,10,7,37,1,11,8,45,1665,0,0
2,10,7,33,1,11,8,45,1485,0,0
1,11,7,27,1,11,8,45,1215,0,0
2,11,7,28,1,11,8,45,1260,0,0
1,12,7,25,1,11,8,45,1125,0,0
2,12,7,30,1,11,8,45,1350,0,0
1,13,7,35,1,11,8,45,1575,0,0
2,13,7,28,1,11,8,45,1260,0,0
1,14,7,30,1,11,8,45,1350,0,0
2,14,7,21,1,11,8,45,945,0,0
1,15,7,29,1,11,8,45,1305,0,0
2,15,7,22,1,11,8,45,990,0,0
1,10,8,43,1,11,8,45,1935,0,1
2,10,8,30,1,11,8,45,1350,0,0
1,11,8,45,1,11,8,45,990,0,0
2,11,8,27,1,11,8,45,1215,0,0
1,12,8,32,1,11,8,45,1440,0,0
2,12,8,35,1,11,8,45,1575,0,0
1,13,8,34,1,11,8,45,1530,0,0
2,13,8,43,1,11,8,45,1935,0,1
1,14,8,30,1,11,8,45,1350,0,0
2,14,8,24,1,11,8,45,1080,0,0
1,15,8,31,1,11,8,45,1395,0,0
2,15,8,36,1,11,8,45,1620,0,0
1,10,9,35,1,11,8,45,1575,0,0
2,10,9,23,1,11,8,45,1035,0,0
1,11,9,35,1,11,8,45,1575,0,0
2,11,9,37,1,11,8,45,1665,0,0
1,12,9,40,1,11,8,45,1800,0,0
2,12,9,28,1,11,8,45,1260,0,0
1,13,9,35,1,11,8,45,1575,0,0
2,13,9,33,1,11,8,45,1485,0,0
1,14,9,26,1,11,8,45,1170,0,0
2,14,9,28,1,11,8,45,1260,0,0
1,15,9,27,1,11,8,45,1215,0,0
2,15,9,32,1,11,8,45,1440,0,0
1,10,10,42,1,11,8,45,1890,0,0
2,10,10,33,1,11,8,45,1485,0,1
1,11,10,36,1,11,8,45,1620,0,0
2,11,10,34,1,11,8,45,1530,0,0
1,12,10,38,1,11,8,45,1710,0,1
2,12,10,21,1,11,8,45,945,0,0
1,13,10,36,1,11,8,45,1620,0,1
2,13,10,29,1,11,8,45,1305,0,0
1,14,10,33,1,11,8,45,1485,0,0
2,14,10,31,1,11,8,45,1395,0,0
1,15,10,39,1,11,8,45,1755,0,0
2,15,10,28,1,11,8,45,1260,0,0
1,10,1,42,2,11,8,27,1134,0,0
2,10,1,26,2,11,8,27,702,0,1
1,11,1,32,2,11,8,27,864,0,0
2,11,1,33,2,11,8,27,891,0,0
1,12,1,34,2,11,8,27,918,0,0
2,12,1,25,2,11,8,27,675,0,0
1,13,1,25,2,11,8,27,675,0,0
2,13,1,33,2,11,8,27,891,0,0
1,14,1,27,2,11,8,27,729,0,0
2,14,1,41,2,11,8,27,1107,0,0
1,15,1,26,2,11,8,27,702,0,0
2,15,1,31,2,11,8,27,837,0,0
1,10,2,30,2,11,8,27,810,0,0
2,10,2,33,2,11,8,27,891,0,0
1,11,2,35,2,11,8,27,945,0,0
2,11,2,43,2,11,8,27,1161,0,0
1,12,2,31,2,11,8,27,837,0,0
2,12,2,41,2,11,8,27,1107,0,0
1,13,2,30,2,11,8,27,810,0,0
2,13,2,43,2,11,8,27,1161,0,0
1,14,2,24,2,11,8,27,648,0,0
2,14,2,22,2,11,8,27,594,0,0
1,15,2,29,2,11,8,27,783,0,0
2,15,2,34,2,11,8,27,918,0,0
1,10,3,24,2,11,8,27,648,0,0
2,10,3,27,2,11,8,27,729,0,0
1,11,3,29,2,11,8,27,783,0,0
2,11,3,29,2,11,8,27,783,0,0
1,12,3,29,2,11,8,27,783,0,0
2,12,3,27,2,11,8,27,729,0,1
1,13,3,29,2,11,8,27,783,0,0
2,13,3,38,2,11,8,27,1026,0,0
1,14,3,37,2,11,8,27,999,0,0
2,14,3,37,2,11,8,27,999,0,0
1,15,3,15,2,11,8,27,405,0,0
2,15,3,19,2,11,8,27,513,0,0
1,10,4,35,2,11,8,27,945,0,0
2,10,4,26,2,11,8,27,702,0,0
1,11,4,25,2,11,8,27,675,0,0
2,11,4,22,2,11,8,27,594,0,0
1,12,4,31,2,11,8,27,837,0,0
2,12,4,24,2,11,8,27,648,0,0
1,13,4,27,2,11,8,27,729,0,0
2,13,4,42,2,11,8,27,1134,0,0
1,14,4,41,2,11,8,27,1107,0,0
2,14,4,44,2,11,8,27,1188,0,0
1,15,4,30,2,11,8,27,810,0,0
2,15,4,33,2,11,8,27,891,0,0
1,10,5,22,2,11,8,27,594,0,0
2,10,5,40,2,11,8,27,1080,0,0
1,11,5,30,2,11,8,27,810,0,0
2,11,5,31,2,11,8,27,837,0,0
1,12,5,29,2,11,8,27,783,0,0
2,12,5,25,2,11,8,27,675,0,0
1,13,5,39,2,11,8,27,1053,0,0
2,13,5,37,2,11,8,27,999,0,0
1,14,5,42,2,11,8,27,1134,0,0
2,14,5,38,2,11,8,27,1026,0,0
1,15,5,20,2,11,8,27,540,0,0
2,15,5,27,2,11,8,27,729,0,0
1,10,6,23,2,11,8,27,621,0,0
2,10,6,30,2,11,8,27,810,0,0
1,11,6,36,2,11,8,27,972,0,0
2,11,6,32,2,11,8,27,864,0,0
1,12,6,38,2,11,8,27,1026,0,0
2,12,6,22,2,11,8,27,594,0,0
1,13,6,28,2,11,8,27,756,0,1
2,13,6,30,2,11,8,27,810,0,0
1,14,6,30,2,11,8,27,810,0,0
2,14,6,28,2,11,8,27,756,0,0
1,15,6,29,2,11,8,27,783,0,0
2,15,6,24,2,11,8,27,648,0,0
1,10,7,37,2,11,8,27,999,0,0
2,10,7,33,2,11,8,27,891,0,0
1,11,7,27,2,11,8,27,729,0,0
2,11,7,28,2,11,8,27,756,0,0
1,12,7,25,2,11,8,27,675,0,0
2,12,7,30,2,11,8,27,810,0,0
1,13,7,35,2,11,8,27,945,0,0
2,13,7,28,2,11,8,27,756,0,0
1,14,7,30,2,11,8,27,810,0,0
2,14,7,21,2,11,8,27,567,0,0
1,15,7,29,2,11,8,27,783,0,0
2,15,7,22,2,11,8,27,594,0,0
1,10,8,43,2,11,8,27,1161,0,0
2,10,8,30,2,11,8,27,810,0,0
1,11,8,45,2,11,8,27,1215,0,0
2,11,8,27,2,11,8,27,351,0,0
1,12,8,32,2,11,8,27,864,0,0
2,12,8,35,2,11,8,27,945,0,0
1,13,8,34,2,11,8,27,918,0,0
2,13,8,43,2,11,8,27,1161,0,0
1,14,8,30,2,11,8,27,810,0,0
2,14,8,24,2,11,8,27,648,0,0
1,15,8,31,2,11,8,27,837,0,0
2,15,8,36,2,11,8,27,972,0,0
1,10,9,35,2,11,8,27,945,0,0
2,10,9,23,2,11,8,27,621,0,0
1,11,9,35,2,11,8,27,945,0,0
2,11,9,37,2,11,8,27,999,0,0
1,12,9,40,2,11,8,27,1080,0,0
2,12,9,28,2,11,8,27,756,0,0
1,13,9,35,2,11,8,27,945,0,0
2,13,9,33,2,11,8,27,891,0,0
1,14,9,26,2,11,8,27,702,0,0
2,14,9,28,2,11,8,27,756,0,0
1,15,9,27,2,11,8,27,729,0,0
2,15,9,32,2,11,8,27,864,0,0
1,10,10,42,2,11,8,27,1134,0,0
2,10,10,33,2,11,8,27,891,0,0
1,11,10,36,2,11,8,27,972,0,0
2,11,10,34,2,11,8,27,918,0,0
1,12,10,38,2,11,8,27,1026,0,0
2,12,10,21,2,11,8,27,567,0,0
1,13,10,36,2,11,8,27,972,0,0
2,13,10,29,2,11,8,27,783,0,0
1,14,10,33,2,11,8,27,891,0,0
2,14,10,31,2,11,8,27,837,0,0
1,15,10,39,2,11,8,27,1053,0,0
2,15,10,28,2,11,8,27,756,0,0
1,10,1,42,1,12,8,32,1344,0,0
2,10,1,26,1,12,8,32,832,0,0
1,11,1,32,1,12,8,32,1024,0,0
2,11,1,33,1,12,8,32,1056,0,0
1,12,1,34,1,12,8,32,1088,0,0
2,12,1,25,1,12,8,32,800,0,0
1,13,1,25,1,12,8,32,800,0,0
2,13,1,33,1,12,8,32,1056,0,0
1,14,1,27,1,12,8,32,864,0,0
2,14,1,41,1,12,8,32,1312,0,0
1,15,1,26,1,12,8,32,832,0,0
2,15,1,31,1,12,8,32,992,0,0
1,10,2,30,1,12,8,32,960,0,1
2,10,2,33,1,12,8,32,1056,0,0
1,11,2,35,1,12,8,32,1120,0,0
2,11,2,43,1,12,8,32,1376,0,0
1,12,2,31,1,12,8,32,992,0,0
2,12,2,41,1,12,8,32,1312,0,0
1,13,2,30,1,12,8,32,960,0,0
2,13,2,43,1,12,8,32,1376,0,0
1,14,2,24,1,12,8,32,768,0,0
2,14,2,22,1,12,8,32,704,0,0
1,15,2,29,1,12,8,32,928,0,0
2,15,2,34,1,12,8,32,1088,0,0
1,10,3,24,1,12,8,32,768,0,0
2,10,3,27,1,12,8,32,864,0,0
1,11,3,29,1,12,8,32,928,0,0
2,11,3,29,1,12,8,32,928,0,0
1,12,3,29,1,12,8,32,928,0,0
2,12,3,27,1,12,8,32,864,0,1
1,13,3,29,1,12,8,32,928,0,0
2,13,3,38,1,12,8,32,1216,0,0
1,14,3,37,1,12,8,32,1184,0,0
2,14,3,37,1,12,8,32,1184,0,0
1,15,3,15,1,12,8,32,480,0,0
2,15,3,19,1,12,8,32,608,0,0
1,10,4,35,1,12,8,32,1120,0,0
2,10,4,26,1,12,8,32,832,0,0
1,11,4,25,1,12,8,32,800,0,0
2,11,4,22,1,12,8,32,704,0,0
1,12,4,31,1,12,8,32,992,0,0
2,12,4,24,1,12,8,32,768,0,0
1,13,4,27,1,12,8,32,864,0,0
2,13,4,42,1,12,8,32,1344,0,0
1,14,4,41,1,12,8,32,1312,0,1
2,14,4,44,1,12,8,32,1408,0,0
1,15,4,30,1,12,8,32,960,0,0
2,15,4,33,1,12,8,32,1056,0,0
1,10,5,22,1,12,8,32,704,0,0
2,10,5,40,1,12,8,32,1280,0,0
1,11,5,30,1,12,8,32,960,0,0
2,11,5,31,1,12,8,32,992,0,0
1,12,5,29,1,12,8,32,928,0,0
2,12,5,25,1,12,8,32,800,0,0
1,13,5,39,1,12,8,32,1248,0,0
2,13,5,37,1,12,8,32,1184,0,1
1,14,5,42,1,12,8,32,1344,0,0
2,14,5,38,1,12,8,32,1216,0,0
1,15,5,20,1,12,8,32,640,0,0
2,15,5,27,1,12,8,32,864,0,0
1,10,6,23,1,12,8,32,736,0,0
2,10,6,30,1,12,8,32,960,0,0
1,11,6,36,1,12,8,32,1152,0,0
2,11,6,32,1,12,8,32,1024,0,0
1,12,6,38,1,12,8,32,1216,0,0
2,12,6,22,1,12,8,32,704,0,0
1,13,6,28,1,12,8,32,896,0,0
2,13,6,30,1,12,8,32,960,0,0
1,14,6,30,1,12,8,32,960,0,0
2,14,6,28,1,12,8,32,896,0,0
1,15,6,29,1,12,8,32,928,0,0
2,15,6,24,1,12,8,32,768,0,0
1,10,7,37,1,12,8,32,1184,0,0
2,10,7,33,1,12,8,32,1056,0,0
1,11,7,27,1,12,8,32,864,0,0
2,11,7,28,1,12,8,32,896,0,0
1,12,7,25,1,12,8,32,800,0,0
2,12,7,30,1,12,8,32,960,0,0
1,13,7,35,1,12,8,32,1120,0,0
2,13,7,28,1,12,8,32,896,0,0
1,14,7,30,1,12,8,32,960,0,0
2,14,7,21,1,12,8,32,672,0,0
1,15,7,29,1,12,8,32,928,0,0
2,15,7,22,1,12,8,32,704,0,0
1,10,8,43,1,12,8,32,1376,0,0
2,10,8,30,1,12,8,32,960,0,0
1,11,8,45,1,12,8,32,1440,0,0
2,11,8,27,1,12,8,32,864,0,0
1,12,8,32,1,12,8,32,496,0,0
2,12,8,35,1,12,8,32,1120,0,0
1,13,8,34,1,12,8,32,1088,0,0
2,13,8,43,1,12,8,32,1376,0,0
1,14,8,30,1,12,8,32,960,0,0
2,14,8,24,1,12,8,32,768,0,0
1,15,8,31,1,12,8,32,992,0,0
2,15,8,36,1,12,8,32,1152,0,0
1,10,9,35,1,12,8,32,1120,0,0
2,10,9,23,1,12,8,32,736,0,0
1,11,9,35,1,12,8,32,1120,0,0
2,11,9,37,1,12,8,32,1184,0,0
1,12,9,40,1,12,8,32,1280,0,0
2,12,9,28,1,12,8,32,896,0,0
1,13,9,35,1,12,8,32,1120,0,0
2,13,9,33,1,12,8,32,1056,0,0
1,14,9,26,1,12,8,32,832,0,0
2,14,9,28,1,12,8,32,896,0,0
1,15,9,27,1,12,8,32,864,0,0
2,15,9,32,1,12,8,32,1024,0,0
1,10,10,42,1,12,8,32,1344,0,0
2,10,10,33,1,12,8,32,1056,0,0
1,11,10,36,1,12,8,32,1152,0,0
2,11,10,34,1,12,8,32,1088,0,0
1,12,10,38,1,12,8,32,1216,0,0
2,12,10,21,1,12,8,32,672,0,0
1,13,10,36,1,12,8,32,1152,0,1
2,13,10,29,1,12,8,32,928,0,0
1,14,10,33,1,12,8,32,1056,0,0
2,14,10,31,1,12,8,32,992,0,0
1,15,10,39,1,12,8,32,1248,0,0
2,15,10,28,1,12,8,32,896,0,0
1,10,1,42,2,12,8,35,1470,0,0
2,10,1,26,2,12,8,35,910,0,0
1,11,1,32,2,12,8,35,1120,0,0
2,11,1,33,2,12,8,35,1155,0,0
1,12,1,34,2,12,8,35,1190,0,1
2,12,1,25,2,12,8,35,875,0,0
1,13,1,25,2,12,8,35,875,0,0
2,13,1,33,2,12,8,35,1155,0,0
1,14,1,27,2,12,8,35,945,0,0
2,14,1,41,2,12,8,35,1435,0,0
1,15,1,26,2,12,8,35,910,0,0
2,15,1,31,2,12,8,35,1085,0,0
1,10,2,30,2,12,8,35,1050,0,0
2,10,2,33,2,12,8,35,1155,0,0
1,11,2,35,2,12,8,35,1225,0,0
2,11,2,43,2,12,8,35,1505,0,0
1,12,2,31,2,12,8,35,1085,0,0
2,12,2,41,2,12,8,35,1435,0,0
1,13,2,30,2,12,8,35,1050,0,0
2,13,2,43,2,12,8,35,1505,0,0
1,14,2,24,2,12,8,35,840,0,0
2,14,2,22,2,12,8,35,770,0,0
1,15,2,29,2,12,8,35,1015,0,0
2,15,2,34,2,12,8,35,1190,0,0
1,10,3,24,2,12,8,35,840,0,0
2,10,3,27,2,12,8,35,945,0,0
1,11,3,29,2,12,8,35,1015,0,0
2,11,3,29,2,12,8,35,1015,0,0
1,12,3,29,2,12,8,35,1015,0,0
2,12,3,27,2,12,8,35,945,0,1
1,13,3,29,2,12,8,35,1015,0,0
2,13,3,38,2,12,8,35,1330,0,0
1,14,3,37,2,12,8,35,1295,0,0
2,14,3,37,2,12,8,35,1295,0,0
1,15,3,15,2,12,8,35,525,0,0
2,15,3,19,2,12,8,35,665,0,0
1,10,4,35,2,12,8,35,1225,0,0
2,10,4,26,2,12,8,35,910,0,0
1,11,4,25,2,12,8,35,875,0,0
2,11,4,22,2,12,8,35,770,0,0
1,12,4,31,2,12,8,35,1085,0,0
2,12,4,24,2,12,8,35,840,0,0
1,13,4,27,2,12,8,35,945,0,0
2,13,4,42,2,12,8,35,1470,0,0
1,14,4,41,2,12,8,35,1435,0,0
2,14,4,44,2,12,8,35,1540,0,0
1,15,4,30,2,12,8,35,1050,0,0
2,15,4,33,2,12,8,35,1155,0,0
1,10,5,22,2,12,8,35,770,0,0
2,10,5,40,2,12,8,35,1400,0,1
1,11,5,30,2,12,8,35,1050,0,0
2,11,5,31,2,12,8,35,1085,0,0
1,12,5,29,2,12,8,35,1015,0,0
2,12,5,25,2,12,8,35,875,0,0
1,13,5,39,2,12,8,35,1365,0,0
2,13,5,37,2,12,8,35,1295,0,0
1,14,5,42,2,12,8,35,1470,0,0
2,14,5,38,2,12,8,35,1330,0,0
1,15,5,20,2,12,8,35,700,0,0
2,15,5,27,2,12,8,35,945,0,0
1,10,6,23,2,12,8,35,805,0,0
2,10,6,30,2,12,8,35,1050,0,1
1,11,6,36,2,12,8,35,1260,0,0
2,11,6,32,2,12,8,35,1120,0,0
1,12,6,38,2,12,8,35,1330,0,0
2,12,6,22,2,12,8,35,770,0,0
1,13,6,28,2,12,8,35,980,0,0
2,13,6,30,2,12,8,35,1050,0,0
1,14,6,30,2,12,8,35,1050,0,0
2,14,6,28,2,12,8,35,980,0,0
1,15,6,29,2,12,8,35,1015,0,0
2,15,6,24,2,12,8,35,840,0,0
1,10,7,37,2,12,8,35,1295,0,0
2,10,7,33,2,12,8,35,1155,0,0
1,11,7,27,2,12,8,35,945,0,0
2,11,7,28,2,12,8,35,980,0,0
1,12,7,25,2,12,8,35,875,0,0
2,12,7,30,2,12,8,35,1050,0,0
1,13,7,35,2,12,8,35,1225,0,0
2,13,7,28,2,12,8,35,980,0,0
1,14,7,30,2,12,8,35,1050,0,0
2,14,7,21,2,12,8,35,735,0,0
1,15,7,29,2,12,8,35,1015,0,0
2,15,7,22,2,12,8,35,770,0,0
1,10,8,43,2,12,8,35,1505,0,0
2,10,8,30,2,12,8,35,1050,0,0
1,11,8,45,2,12,8,35,1575,0,0
2,11,8,27,2,12,8,35,945,0,0
1,12,8,32,2,12,8,35,1120,0,0
2,12,8,35,2,12,8,35,595,0,0
1,13,8,34,2,12,8,35,1190,0,0
2,13,8,43,2,12,8,35,1505,0,0
1,14,8,30,2,12,8,35,1050,0,0
2,14,8,24,2,12,8,35,840,0,1
1,15,8,31,2,12,8,35,1085,0,0
2,15,8,36,2,12,8,35,1260,0,0
1,10,9,35,2,12,8,35,1225,0,0
2,10,9,23,2,12,8,35,805,0,0
1,11,9,35,2,12,8,35,1225,0,0
2,11,9,37,2,12,8,35,1295,0,0
1,12,9,40,2,12,8,35,1400,0,0
2,12,9,28,2,12,8,35,980,0,0
1,13,9,35,2,12,8,35,1225,0,0
2,13,9,33,2,12,8,35,1155,0,0
1,14,9,26,2,12,8,35,910,0,0
2,14,9,28,2,12,8,35,980,0,0
1,15,9,27,2,12,8,35,945,0,0
2,15,9,32,2,12,8,35,1120,0,0
1,10,10,42,2,12,8,35,1470,0,0
2,10,10,33,2,12,8,35,1155,0,0
1,11,10,36,2,12,8,35,1260,0,0
2,11,10,34,2,12,8,35,1190,0,0
1,12,10,38,2,12,8,35,1330,0,0
2,12,10,21,2,12,8,35,735,0,0
1,13,10,36,2,12,8,35,1260,0,0
2,13,10,29,2,12,8,35,1015,0,0
1,14,10,33,2,12,8,35,1155,0,0
2,14,10,31,2,12,8,35,1085,0,0
1,15,10,39,2,12,8,35,1365,0,0
2,15,10,28,2,12,8,35,980,0,0
1,10,1,42,1,13,8,34,1428,0,0
2,10,1,26,1,13,8,34,884,0,0
1,11,1,32,1,13,8,34,1088,0,0
2,11,1,33,1,13,8,34,1122,0,0
1,12,1,34,1,13,8,34,1156,0,0
2,12,1,25,1,13,8,34,850,0,0
1,13,1,25,1,13,8,34,850,0,0
2,13,1,33,1,13,8,34,1122,0,0
1,14,1,27,1,13,8,34,918,0,0
2,14,1,41,1,13,8,34,1394,0,0
1,15,1,26,1,13,8,34,884,0,0
2,15,1,31,1,13,8,34,1054,0,0
1,10,2,30,1,13,8,34,1020,0,0
2,10,2,33,1,13,8,34,1122,0,0
1,11,2,35,1,13,8,34,1190,0,0
